code,name,area,type
601061034,Dodges Ferry - Lewisham,318.3924,sa2
601061035,Sorell - Richmond,375.9341,sa2
602011036,Invermay,4.0281,sa2
602011037,Kings Meadows - Punchbowl,5.7589,sa2
602011038,Launceston,5.2803,sa2
602011039,Legana,33.6971,sa2
602011040,Mowbray,9.2817,sa2
602011041,Newnham - Mayfield,23.5924,sa2
602011042,Newstead,3.6874,sa2
602011043,Norwood (Tas.),3.9851,sa2
602011044,Prospect Vale - Blackstone,17.7443,sa2
602011045,Ravenswood,10.0147,sa2
602011046,Riverside,48.3143,sa2
602011047,South Launceston,2.7762,sa2
602011048,Summerhill - Prospect,8.8067,sa2
602011049,Trevallyn,9.7181,sa2
602011050,Waverley - St Leonards,55.1274,sa2
602011051,West Launceston,3.9642,sa2
602011052,Youngtown - Relbia,14.9319,sa2
602021053,Beauty Point - Beaconsfield,259.1746,sa2
602021054,Deloraine,2521.1544,sa2
602021055,Grindelwald - Lanena,344.8494,sa2
602021056,Hadspen - Carrick,174.702,sa2
602021057,Westbury,679.0802,sa2
602031058,Dilston - Lilydale,1274.0719,sa2
602031059,George Town,747.168,sa2
602031060,Longford,222.5428,sa2
602031061,Northern Midlands,4763.6291,sa2
602031062,Perth - Evandale,226.7697,sa2
602031064,St Helens - Scamander,3299.1469,sa2
602031099,Flinders and Cape Barren Islands,1996.6244,sa2
602031100,Scottsdale - Bridport,3205.7138,sa2
603011065,Central Highlands,7185.4625,sa2
603011066,Derwent Valley,1289.9537,sa2
603011067,Southern Midlands,2600.2608,sa2
603011068,Wilderness - East,7351.056,sa2
603021069,Bruny Island - Kettering,443.4576,sa2
603021070,Cygnet,239.4535,sa2
603021071,Geeveston - Dover,827.8139,sa2
603021072,Huonville - Franklin,681.95,sa2
603031073,Forestier - Tasman,660.3947,sa2
603031074,Triabunna - Bicheno,2542.214,sa2
604011075,Acton - Upper Burnie,2.1455,sa2
604011076,Burnie - Ulverstone Region,1364.2466,sa2
604011077,Burnie - Wivenhoe,11.447,sa2
604011078,Parklands - Camdale,19.5337,sa2
604011079,Penguin - Sulphur Creek,64.157,sa2
604011080,Romaine - Havenview,11.8537,sa2
604011081,Somerset,26.8891,sa2
604011082,Ulverstone,27.4924,sa2
604011083,West Ulverstone,18.0639,sa2
604011084,Wynyard,58.6445,sa2
604021085,Devonport,10.2768,sa2
604021086,East Devonport,13.2324,sa2
604021087,Latrobe,215.3336,sa2
604021088,Miandetta - Don,23.0743,sa2
604021089,Port Sorell,362.9642,sa2
604021090,Quoiba - Spreyton,28.585,sa2
604021091,Sheffield - Railton,1156.4976,sa2
604021092,Turners Beach - Forth,84.3944,sa2
604031093,King Island,1095.7407,sa2
604031094,North West,4766.2568,sa2
604031095,Smithton,91.3094,sa2
604031096,Waratah,3489.4721,sa2
604031097,West Coast (Tas.),3931.6265,sa2
604031098,Wilderness - West,5651.9123,sa2
701011001,Darwin Airport,14.3244,sa2
701011002,Darwin City,3.1734,sa2
701011003,East Point,2.377,sa2
701011004,Fannie Bay - The Gardens,3.9165,sa2
701011005,Larrakeyah,1.9452,sa2
701011006,Ludmilla - The Narrows,5.35,sa2
701011007,Parap,1.1022,sa2
701011008,Stuart Park,1.6351,sa2
701011009,Woolner - Bayview - Winnellie,6.7936,sa2
701021010,Alawa,1.2399,sa2
701021011,Anula,1.3178,sa2
701021012,Berrimah,30.2554,sa2
701021013,Brinkin - Nakara,2.6861,sa2
701021014,Buffalo Creek,23.9105,sa2
701021015,Charles Darwin,17.4936,sa2
701021016,Coconut Grove,1.4242,sa2
701021017,East Arm,24.3744,sa2
701021018,Jingili,1.3163,sa2
701021019,Karama,2.0655,sa2
701021020,Leanyer,2.5017,sa2
701021021,Lyons (NT),7.0409,sa2
701021022,Malak - Marrara,4.8315,sa2
701021023,Millner,1.4677,sa2
701021024,Moil,1.0424,sa2
701021025,Nightcliff,1.4512,sa2
701021026,Rapid Creek,1.9176,sa2
701021027,Tiwi,3.1187,sa2
701021028,Wagaman,0.8378,sa2
701021029,Wanguri,0.8855,sa2
701021030,Wulagi,1.2629,sa2
701031031,Howard Springs,118.021,sa2
701031032,Humpty Doo,157.4161,sa2
701031033,Koolpinyah,1199.6495,sa2
701031034,Virginia,54.7363,sa2
701031035,Weddell,1408.495,sa2
701041036,Bakewell,1.3185,sa2
701041037,Driver,1.7157,sa2
701041038,Durack - Marlow Lagoon,11.7191,sa2
701041039,Gray,1.5029,sa2
701041040,Moulden,1.7504,sa2
701041041,Palmerston - North,4.7651,sa2
701041042,Palmerston - South,24.9843,sa2
701041043,Rosebery - Bellamack,3.1751,sa2
701041044,Woodroffe,1.5977,sa2
702011045,Charles,16.693,sa2
702011046,East Side,25.7669,sa2
702011047,Flynn (NT),17.0626,sa2
702011048,Larapinta,58.5557,sa2
702011049,Mount Johns,18.9529,sa2
702011050,Petermann - Simpson,175242.1535,sa2
702011051,Ross,190.6822,sa2
702011052,Sandover - Plenty,129516.4673,sa2
702011053,Tanami,192633.3183,sa2
702011054,Yuendumu - Anmatjere,71845.0771,sa2
702021055,Barkly,303171.9242,sa2
702021056,Tennant Creek,42.0605,sa2
702031057,Alligator,33100.6655,sa2
702031058,Daly,34828.0713,sa2
702031059,Thamarrurr,3373.7078,sa2
702031060,Tiwi Islands,7483.1661,sa2
702031061,West Arnhem,33509.2427,sa2
702041062,Anindilyakwa,2609.0396,sa2
702041063,East Arnhem,30989.9027,sa2
702041064,Nhulunbuy,7.647,sa2
702051065,Elsey,92949.7351,sa2
702051066,Gulf,92275.0274,sa2
702051067,Katherine,7416.9497,sa2
702051068,Victoria River,133608.5533,sa2
801011001,Aranda,1.5631,sa2
801011002,Belconnen,4.4261,sa2
801011003,Bruce,5.7975,sa2
801011004,Charnwood,1.8559,sa2
801011005,Cook,1.5831,sa2
801011006,Dunlop,3.5908,sa2
801011007,Evatt,3.0603,sa2
801011008,Florey,2.7554,sa2
801011009,Flynn (ACT),2.0955,sa2
801011010,Fraser,2.4751,sa2
801011011,Giralang,2.4467,sa2
801011012,Gooromon,9.9135,sa2
801011013,Hawker,1.9563,sa2
801011014,Higgins,1.6743,sa2
801011015,Holt,3.2956,sa2
801011016,Kaleen,6.0268,sa2
801011017,Latham,2.7312,sa2
801011018,Lawson,3.0845,sa2
801011019,Macgregor (ACT),4.2749,sa2
801011020,Macquarie,1.7004,sa2
801011021,McKellar,1.414,sa2
801011022,Melba,2.3073,sa2
801011023,Page,1.3225,sa2
801011024,Scullin,1.426,sa2
801011025,Spence,1.5224,sa2
801011026,Weetangera,1.5832,sa2
801011111,Molonglo Corridor,24.9139,sa2
801011112,West Belconnen,11.3504,sa2
801031031,Hume,8.5832,sa2
801031032,Kowen,77.047,sa2
801031113,Canberra East,31.0618,sa2
801031114,Canberra Airport,5.5374,sa2
801031115,Majura,89.692,sa2
801041034,Amaroo,2.5872,sa2
801041035,Bonner,2.7559,sa2
801041036,Casey,2.6225,sa2
801041037,Crace,1.6518,sa2
801041038,Forde,1.9171,sa2
801041039,Franklin,2.2966,sa2
801041040,Gungahlin,4.5642,sa2
801041043,Hall,2.8593,sa2
801041044,Harrison,2.9168,sa2
801041045,Mitchell,7.3847,sa2
801041046,Ngunnawal,4.1591,sa2
801041047,Nicholls,6.7016,sa2
801041048,Palmerston,1.9481,sa2
801041116,Gungahlin - East,17.2008,sa2
801041117,Gungahlin - West,14.7676,sa2
801041118,Jacka,2.917,sa2
801041119,Kenny,6.1708,sa2
801041120,Moncrieff,1.9172,sa2
801041121,Taylor,3.0387,sa2
801041122,Throsby,1.4795,sa2
801051049,Acton,2.7374,sa2
801051050,Ainslie,3.5405,sa2
801051051,Braddon,1.4078,sa2
801051053,Civic,1.4309,sa2
801051054,Dickson,1.5779,sa2
801051055,Downer,1.6342,sa2
801051056,Hackett,1.9498,sa2
801051057,Lyneham,5.4776,sa2
801051058,O'Connor (ACT),4.9286,sa2
801051060,Turner,1.5377,sa2
801051061,Watson,3.6743,sa2
801051123,Black Mountain,6.7267,sa2
801051124,Campbell,3.1593,sa2
801051125,Duntroon,2.4118,sa2
801051126,Parkes (ACT) - North,1.0976,sa2
801051127,Reid,0.9367,sa2
801051128,Russell,0.4939,sa2
801061062,Deakin,3.5714,sa2
801061063,Forrest,1.5901,sa2
801061064,Griffith (ACT),2.7559,sa2
801061066,Lake Burley Griffin,6.1594,sa2
801061067,Narrabundah,4.0907,sa2
801061068,Parkes (ACT) - South,1.8118,sa2
801061069,Red Hill (ACT),4.8606,sa2
801061070,Yarralumla,7.2105,sa2
801061129,Barton,1.1901,sa2
801061130,Fyshwick,9.7669,sa2
801061131,Kingston (ACT),1.4038,sa2
801071071,Banks,2.2533,sa2
801071072,Bonython,2.9045,sa2
801071073,Calwell,3.8922,sa2
801071074,Chisholm,3.1046,sa2
801071075,Conder,4.5237,sa2
801071076,Fadden,3.1064,sa2
801071077,Gilmore,2.0454,sa2
801071078,Gordon (ACT),4.4416,sa2
801071079,Gowrie (ACT),1.9317,sa2
801071080,Greenway,5.307,sa2
801071081,Isabella Plains,2.495,sa2
801071082,Kambah,11.3361,sa2
801071083,Macarthur,1.3014,sa2
801071084,Monash,3.4119,sa2
801071085,Mount Taylor,10.9052,sa2
801071086,Oxley (ACT),1.0865,sa2
801071087,Richardson,2.2371,sa2
801071088,Theodore,3.1353,sa2
801071089,Tuggeranong,75.6837,sa2
801071090,Wanniassa,5.3975,sa2
801071132,Tuggeranong - West,9.2083,sa2
801081091,Chapman,1.8558,sa2
801081092,Duffy,2.7964,sa2
801081093,Fisher,1.5822,sa2
801081094,Holder,1.8719,sa2
801081095,Rivett,1.6106,sa2
801081096,Stirling,1.3226,sa2
801081097,Waramanga,1.7098,sa2
801081098,Weston,3.8462,sa2
801081133,Scrivener,1.5532,sa2
801091099,Chifley,1.5889,sa2
801091100,Curtin,4.8079,sa2
801091101,Farrer,2.0687,sa2
801091102,Garran,2.6965,sa2
801091103,Hughes,1.7894,sa2
801091104,Isaacs,3.0881,sa2
801091105,Lyons (ACT),2.2619,sa2
801091106,Mawson,2.1128,sa2
801091107,O'Malley,2.6068,sa2
801091108,Pearce,1.7032,sa2
801091109,Phillip,2.5749,sa2
801091110,Torrens,1.3013,sa2
801101134,Arboretum,6.0368,sa2
801101135,Coombs,2.3179,sa2
801101136,Denman Prospect,4.7437,sa2
801101137,Molonglo,2.1894,sa2
801101138,Molonglo - North,10.5912,sa2
801101139,Wright,1.2716,sa2
801111140,ACT - South West,416.6124,sa2
801111141,Namadgi,1202.893,sa2
901011001,Christmas Island,136.1356,sa2
901021002,Cocos (Keeling) Islands,13.7163,sa2
901031003,Jervis Bay,67.8134,sa2
901041004,Norfolk Island,38.6509,sa2
